Transaction_ID,Date,SKU_ID,Product_Name,Category,Quantity_Sold,Unit_Price,Total_Amount,Store_Location,Payment_Method,Discount_Applied,Customer_Type,Channel
T011167,2025-03-01,41910047,Amul Gold UHT Milk 1L,UHT & Long Life,7,150.0,1050.0,North,Net Banking,120.72,New,Mobile App
T011168,2024-05-28,88384214,Amul Lite Spread 250g,Butter & Spreads,19,54.0,1026.0,North,Net Banking,100.87,Returning,Offline Store
T011169,2024-08-24,83950377,Amul Veggie Sticks 100g,Snacks & Savories,13,85.0,1105.0,South,Card,169.08,New,Offline Store
T011170,2024-11-17,40563084,Amul Pure Ghee 500ml,Ghee & Cooking Essentials,13,411.0,5343.0,Central,Cash,790.1,First-time,Online Portal
T011171,2023-09-20,26598550,Amul Masti Buttermilk 500ml,Dairy Products,11,100.0,1100.0,East,UPI,16.99,New,franchise store
T011172,2024-05-07,79291279,Amul Butter 500g,Butter & Spreads,17,200.0,3400.0,South,Cash,458.3,New,Online Portal
T011173,2023-09-28,83184284,Amul Kool Koko 200ml,Beverages,13,120.0,1560.0,East,Cash,115.86,Loyal,Offline Store
T011174,2024-05-14,46612151,Amul Processed Cheese Cube 200g,Cheese & Cheese Products,9,238.0,2142.0,West,Card,151.77,Regular,Online Portal
T011175,2024-11-17,11289388,Amul Rasmalai 500g,Specialty Products,21,400.0,8400.0,Central,Card,714.17,First-time,Offline Store
T011176,2024-07-30,16994393,Amul Taaza Milk 1L,Dairy Products,10,100.0,1000.0,North,Net Banking,199.39,Returning,franchise store
T011177,2024-12-29,4664321,Amul Buttermilk Masala 200ml,Beverages (New Flavors),14,600.0,8400.0,North,Net Banking,266.81,Returning,franchise store
T011178,2024-03-12,11289388,Amul Rasmalai 500g,Specialty Products,12,400.0,4800.0,West,Net Banking,488.51,Seasonal,Offline Store
T011179,2025-08-11,82806583,Amul Cheese Tin 500g,Others,17,500.0,8500.0,Central,Card,850.75,Loyal,Mobile App
T011180,2025-08-18,84729804,Amul Greek Yogurt Mango 100g,Probiotic & Health Range,9,178.0,1602.0,East,UPI,23.7,Business,franchise store
T011181,2024-11-29,12571772,Amul Basundi 1L,Specialty Products,17,400.0,6800.0,West,Cash,1293.25,New,Offline Store
T011182,2025-08-21,48334136,Amul Protein Shake Vanilla 200ml,Health & Nutrition,14,600.0,8400.0,South,Card,638.0,Occasional,franchise store
T011183,2024-05-19,70549300,Amul Dark Chocolate 150g,Chocolates,12,114.0,1368.0,Central,Cash,39.03,First-time,franchise store
T011184,2024-03-26,16443921,Amul Fruit & Nut Chocolate 150g,Chocolates,13,150.0,1950.0,West,Net Banking,371.43,New,Online Portal
T011185,2025-03-10,70167474,Amul Frozen Paratha 400g,Bakery & Frozen,7,250.0,1750.0,South,UPI,275.71,Business,Online Portal
T011186,2024-08-29,11289388,Amul Rasmalai 500g,Specialty Products,37,400.0,14800.0,North,Net Banking,523.84,Regular,Online Portal
T011187,2023-10-15,34223963,Amul Vanilla Muffin 90g,Bakery Items,7,51.0,357.0,Central,Cash,2.27,New,Mobile App
T011188,2024-12-25,57348568,Amul Peanut Spread Creamy 200g,Butter & Spreads,12,51.0,612.0,West,Wallet,77.62,Loyal,Online Portal
T011189,2023-10-25,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,21,600.0,12600.0,North,Wallet,1965.34,VIP,Online Portal
T011190,2024-09-07,93020688,Amul Cheese Spread Garlic 200g,Butter & Spreads,6,200.0,1200.0,East,UPI,237.69,Loyal,Offline Store
T011191,2023-10-08,40563084,Amul Pure Ghee 500ml,Ghee & Cooking Essentials,16,411.0,6576.0,Central,UPI,863.29,Business,Online Portal
T011192,2023-11-14,23548091,Amul Chocozoo Kids Pack 250g,Chocolates,12,150.0,1800.0,East,UPI,254.36,VIP,Online Portal
T011193,2024-07-19,13006228,Amul Dark Chocolate Ice Cream 1L,Ice Creams,10,300.0,3000.0,South,UPI,105.49,Returning,Mobile App
T011194,2024-02-09,54796676,Amul White Butter 500g,Ghee & Cooking Essentials,4,800.0,3200.0,East,Cash,32.57,New,franchise store
T011195,2023-11-14,97719922,Amul Cheese Block 500g,Cheese & Cheese Products,11,500.0,5500.0,South,Cash,813.01,Loyal,Offline Store
T011196,2023-10-03,37505707,Amul Choco Chips Ice Cream 1L,Ice Creams,13,300.0,3900.0,North,Card,754.77,Returning,Mobile App
T011197,2024-09-21,33992976,Amul Probiotic Dahi 400g,Probiotic & Health Range,9,250.0,2250.0,North,Cash,210.2,New,franchise store
T011198,2023-10-12,16994393,Amul Taaza Milk 1L,Dairy Products,14,100.0,1400.0,North,Net Banking,13.1,Family,Online Portal
T011199,2024-03-24,51783426,Amul Cold Coffee 200ml,Beverages (New Flavors),21,375.0,7875.0,Central,Net Banking,1097.24,Regular,Offline Store
T011200,2024-11-29,97241768,Amul Chocolate Ice Cream 1L,Ice Creams,7,300.0,2100.0,South,UPI,50.52,Regular,franchise store
T011201,2024-06-17,12571772,Amul Basundi 1L,Specialty Products,17,400.0,6800.0,East,Card,393.75,Seasonal,Mobile App
T011202,2025-05-18,91980489,Amul Masala Peanuts 250g,Snacks & Savories,19,258.0,4902.0,South,UPI,300.94,Family,Offline Store
T011203,2025-05-23,21750991,Amul Greek Yogurt Strawberry 100g,Probiotic & Health Range,9,223.0,2007.0,Central,Card,292.07,Business,Online Portal
T011204,2025-02-06,56068016,Amul Fortified Milk 1L,Health & Nutrition,11,600.0,6600.0,East,Cash,532.64,Seasonal,Mobile App
T011205,2024-12-15,93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,6,150.0,900.0,South,UPI,20.28,Returning,Offline Store
T011206,2023-11-02,69924743,Amul Shrikhand Mango 500g,Specialty Products,12,400.0,4800.0,East,Cash,150.19,First-time,Mobile App
T011207,2025-01-31,28937579,Amul Chocolate Donut 80g,Bakery Items,7,429.0,3003.0,South,Wallet,127.24,Loyal,Offline Store
T011208,2024-09-28,69924743,Amul Shrikhand Mango 500g,Specialty Products,8,400.0,3200.0,South,Net Banking,560.65,Family,Online Portal
T011209,2023-12-30,43280889,Amul Malai Paneer 1kg,Dairy Products,9,100.0,900.0,South,Cash,10.7,Returning,franchise store
T011210,2025-08-09,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,19,177.0,3363.0,East,UPI,136.75,New,Mobile App
T011211,2023-11-19,79195263,Amul Kool Saffron Milk 200ml,Beverages,13,120.0,1560.0,West,Cash,178.51,Occasional,franchise store
T011212,2025-05-10,24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,15,300.0,4500.0,West,Card,274.08,Business,Mobile App
T011213,2024-03-05,24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,18,300.0,5400.0,North,Card,566.0,VIP,Offline Store
T011214,2025-03-16,18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,10,250.0,2500.0,East,UPI,8.54,First-time,Online Portal
T011215,2024-05-11,18315080,Amul Paneer 200g,Dairy Products,10,61.0,610.0,South,Wallet,83.52,Family,Mobile App
T011216,2023-10-23,62232487,Amul Milk Chocolate 150g,Chocolates,13,115.0,1495.0,Central,Cash,123.34,VIP,Offline Store
T011217,2024-05-24,71930565,Amul Cow Ghee 1L,Ghee & Cooking Essentials,22,800.0,17600.0,Central,Wallet,3475.57,VIP,Offline Store
T011218,2024-02-04,28937579,Amul Chocolate Donut 80g,Bakery Items,12,429.0,5148.0,Central,Card,1022.39,Business,Mobile App
T011219,2025-08-06,81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,24,436.0,10464.0,South,UPI,1183.83,Business,Online Portal
T011220,2025-02-01,46612151,Amul Processed Cheese Cube 200g,Cheese & Cheese Products,8,238.0,1904.0,Central,UPI,353.26,New,franchise store
T011221,2023-10-06,45319204,Amul Slim UHT Milk 1L,UHT & Long Life,19,150.0,2850.0,East,Wallet,457.75,Regular,Online Portal
T011222,2024-12-30,63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,20,500.0,10000.0,East,Card,770.61,Family,franchise store
T011223,2023-09-20,56068016,Amul Fortified Milk 1L,Health & Nutrition,19,600.0,11400.0,North,Wallet,1459.88,VIP,franchise store
T011224,2024-10-12,42543602,Amul Choco Milk 200ml,Beverages (New Flavors),8,301.0,2408.0,East,UPI,78.2,VIP,Mobile App
T011225,2024-01-25,16994393,Amul Taaza Milk 1L,Dairy Products,13,100.0,1300.0,West,Wallet,213.25,Seasonal,franchise store
T011226,2023-09-05,45319204,Amul Slim UHT Milk 1L,UHT & Long Life,14,150.0,2100.0,Central,UPI,67.06,Returning,Mobile App
T011227,2025-07-02,40563084,Amul Pure Ghee 500ml,Ghee & Cooking Essentials,26,411.0,10686.0,East,Wallet,1846.74,Occasional,Mobile App
T011228,2024-08-26,14921131,Amul Cheesy Corn Puffs 150g,Snacks & Savories,19,550.0,10450.0,South,UPI,660.27,Returning,Offline Store
T011229,2025-05-28,43280889,Amul Malai Paneer 1kg,Dairy Products,11,100.0,1100.0,North,Card,180.76,Occasional,Online Portal
T011230,2025-03-28,25032666,Amul Gold Milk 1L,Dairy Products,20,100.0,2000.0,North,UPI,333.53,Seasonal,Online Portal
T011231,2024-08-21,18315080,Amul Paneer 200g,Dairy Products,21,61.0,1281.0,Central,Net Banking,56.21,Business,franchise store
T011232,2024-05-13,11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,12,703.0,8436.0,West,UPI,1411.32,Business,Mobile App
T011233,2025-02-18,53074058,Amul Cheddar Cheese 200g,Cheese & Cheese Products,15,500.0,7500.0,West,Cash,1148.82,Business,Offline Store
T011234,2025-02-13,80405061,Amul A2 Cow Milk 1L,Others,11,500.0,5500.0,Central,Wallet,478.03,New,Online Portal
T011235,2025-07-26,45319204,Amul Slim UHT Milk 1L,UHT & Long Life,21,150.0,3150.0,West,Wallet,613.59,First-time,Offline Store
T011236,2023-10-03,12571772,Amul Basundi 1L,Specialty Products,13,400.0,5200.0,East,Wallet,223.47,New,Online Portal
T011237,2024-07-15,26598550,Amul Masti Buttermilk 500ml,Dairy Products,6,100.0,600.0,East,Net Banking,41.22,New,franchise store
T011238,2025-03-12,79666428,Amul Pizza Cheese 1kg,Cheese & Cheese Products,14,500.0,7000.0,Central,Cash,1090.27,Occasional,franchise store
T011239,2024-12-16,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,12,600.0,7200.0,Central,Net Banking,737.37,First-time,Mobile App
T011240,2025-05-13,11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,7,703.0,4921.0,North,Net Banking,17.97,First-time,franchise store
T011241,2024-12-25,18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,13,250.0,3250.0,Central,Net Banking,73.21,Returning,Online Portal
T011242,2023-12-04,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,20,177.0,3540.0,West,Card,127.39,Loyal,Offline Store
T011243,2024-12-07,16994393,Amul Taaza Milk 1L,Dairy Products,17,100.0,1700.0,West,UPI,246.15,Seasonal,franchise store
T011244,2025-06-26,25444452,Amul Ice Cream Cake 1kg,Others,13,500.0,6500.0,East,Wallet,1084.92,Returning,franchise store
T011245,2025-01-11,42543602,Amul Choco Milk 200ml,Beverages (New Flavors),8,301.0,2408.0,North,UPI,251.16,Seasonal,franchise store
T011246,2024-11-05,63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,17,500.0,8500.0,South,UPI,932.25,Family,Mobile App
T011247,2024-09-02,53074058,Amul Cheddar Cheese 200g,Cheese & Cheese Products,15,500.0,7500.0,East,UPI,1005.42,Family,Offline Store
T011248,2024-12-05,14921131,Amul Cheesy Corn Puffs 150g,Snacks & Savories,17,550.0,9350.0,Central,Card,1107.3,Seasonal,Online Portal
T011249,2023-10-26,84729804,Amul Greek Yogurt Mango 100g,Probiotic & Health Range,15,178.0,2670.0,South,Wallet,155.92,Returning,Mobile App
T011250,2024-11-22,70167474,Amul Frozen Paratha 400g,Bakery & Frozen,5,250.0,1250.0,East,Cash,18.28,Regular,Online Portal
T011251,2025-01-21,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,14,177.0,2478.0,West,Card,253.3,Regular,Offline Store
T011252,2024-01-11,24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,11,300.0,3300.0,West,Net Banking,101.38,Returning,Online Portal
T011253,2025-06-15,84729804,Amul Greek Yogurt Mango 100g,Probiotic & Health Range,5,178.0,890.0,South,Cash,114.54,Business,Mobile App
T011254,2025-02-23,70549300,Amul Dark Chocolate 150g,Chocolates,14,114.0,1596.0,West,Card,223.93,Loyal,Mobile App
T011255,2024-03-01,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,17,120.0,2040.0,Central,Cash,230.1,Seasonal,Mobile App
T011256,2024-08-26,74913534,Amul Pro Milk Drink 200g,Beverages,16,120.0,1920.0,North,UPI,94.36,First-time,Online Portal
T011257,2024-05-25,11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,9,703.0,6327.0,East,Cash,1154.89,Occasional,Online Portal
T011258,2025-04-24,44564353,Amul Fresh Cream 250ml,Dairy Products,13,100.0,1300.0,North,Wallet,156.21,Family,Online Portal
T011259,2024-11-22,16443921,Amul Fruit & Nut Chocolate 150g,Chocolates,12,150.0,1800.0,North,UPI,278.29,Business,franchise store
T011260,2023-09-04,83950377,Amul Veggie Sticks 100g,Snacks & Savories,11,85.0,935.0,East,Net Banking,101.02,Family,Mobile App
T011261,2025-03-15,94900507,Amul Peanut Spread Crunchy 200g,Butter & Spreads,10,100.0,1000.0,West,Net Banking,10.89,First-time,Mobile App
T011262,2024-06-11,78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,6,500.0,3000.0,Central,Wallet,534.75,Occasional,Mobile App
T011263,2024-04-24,58937020,Amul Chocolate Brownie 100g,Bakery Items,11,218.0,2398.0,Central,Cash,236.88,VIP,Offline Store
T011264,2023-11-12,37245757,Amul Spicy Potato Chips 200g,Snacks & Savories,33,54.0,1782.0,North,UPI,197.66,Family,Offline Store
T011265,2024-03-29,97994268,Amul Butter Scotch Ice Cream 1L,Ice Creams,19,300.0,5700.0,South,UPI,645.77,VIP,franchise store
T011266,2025-07-14,4664321,Amul Buttermilk Masala 200ml,Beverages (New Flavors),10,600.0,6000.0,South,Cash,639.14,Loyal,franchise store
T011267,2024-10-30,74913534,Amul Pro Milk Drink 200g,Beverages,16,120.0,1920.0,Central,Net Banking,74.42,Loyal,Mobile App
T011268,2025-02-26,4957799,Amul Masti Dahi 400g,Probiotic & Health Range,12,250.0,3000.0,Central,Wallet,81.98,Seasonal,Offline Store
T011269,2025-03-23,24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,14,300.0,4200.0,East,Cash,114.13,Occasional,franchise store
T011270,2024-09-07,16367289,Amul Strawberry Magic 750ml,Ice Creams,12,300.0,3600.0,Central,Net Banking,471.91,Family,Offline Store
T011271,2024-10-20,23548091,Amul Chocozoo Kids Pack 250g,Chocolates,13,150.0,1950.0,East,Net Banking,154.04,New,Mobile App
T011272,2025-03-31,12337385,Amul Shrikhand Elaichi 500g,Specialty Products,9,400.0,3600.0,East,UPI,363.43,Returning,Offline Store
T011273,2023-12-29,64335100,Amul Slim & Trim Milk 500ml,Dairy Products,25,100.0,2500.0,North,Cash,212.27,Loyal,Online Portal
T011274,2025-07-06,31256377,Amul Happy Treats Veggie Stix 400g,Others,24,500.0,12000.0,North,Net Banking,223.52,New,Online Portal
T011275,2024-05-29,79291279,Amul Butter 500g,Butter & Spreads,13,200.0,2600.0,North,Card,290.34,Occasional,Online Portal
T011276,2024-12-17,71235158,Amul Strawberry Lassi 250ml,Beverages (New Flavors),16,600.0,9600.0,South,Card,736.1,Occasional,franchise store
T011277,2024-01-03,16267619,Amul Garlic & Herbs Butter 100g,Butter & Spreads,21,50.0,1050.0,West,UPI,189.79,Seasonal,franchise store
T011278,2023-11-08,54796676,Amul White Butter 500g,Ghee & Cooking Essentials,6,800.0,4800.0,Central,Cash,554.53,First-time,Online Portal
T011279,2025-06-03,72940877,Amul Butter Cookies 200g,Others,3,500.0,1500.0,Central,Wallet,243.03,Business,Offline Store
T011280,2024-11-08,81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,15,436.0,6540.0,East,UPI,472.54,Returning,Offline Store
T011281,2025-02-18,21750991,Amul Greek Yogurt Strawberry 100g,Probiotic & Health Range,13,223.0,2899.0,East,Wallet,18.29,First-time,franchise store
T011282,2025-04-06,36576395,Amul Kool Café Can 250ml,Others,13,500.0,6500.0,Central,Wallet,477.93,Family,franchise store
T011283,2024-07-09,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,23,120.0,2760.0,Central,Card,1.83,Regular,franchise store
T011284,2025-03-01,83184284,Amul Kool Koko 200ml,Beverages,13,120.0,1560.0,North,UPI,220.77,VIP,Online Portal
T011285,2024-05-25,80016687,Amul Butter 100g,Butter & Spreads,13,198.0,2574.0,East,Net Banking,504.58,Loyal,franchise store
T011286,2024-09-10,7241154,Amul Rajbhog Ice Cream 1L,Ice Creams,16,300.0,4800.0,West,UPI,303.24,Regular,Online Portal
T011287,2024-02-14,26980737,Amul Tru Orange Juice 200ml,Beverages,34,116.0,3944.0,West,Net Banking,232.31,VIP,franchise store
T011288,2025-06-22,31363198,Amul Mango Lassi 250ml,Beverages (New Flavors),10,600.0,6000.0,South,Net Banking,84.96,New,Mobile App
T011289,2024-07-19,70537390,Amul Cheese Spread Red Chilli Flakes 200g,Butter & Spreads,14,68.0,952.0,South,UPI,170.98,Business,Offline Store
T011290,2025-04-23,40523156,Amul Taaza UHT Milk 1L,UHT & Long Life,16,150.0,2400.0,East,UPI,153.94,First-time,Offline Store
T011291,2024-05-12,74913534,Amul Pro Milk Drink 200g,Beverages,19,120.0,2280.0,South,Cash,363.25,Regular,Online Portal
T011292,2023-12-12,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,16,120.0,1920.0,West,Wallet,140.14,Returning,franchise store
T011293,2024-11-30,28937579,Amul Chocolate Donut 80g,Bakery Items,11,429.0,4719.0,North,Net Banking,626.7,Loyal,Online Portal
T011294,2023-10-08,53074058,Amul Cheddar Cheese 200g,Cheese & Cheese Products,16,500.0,8000.0,North,Cash,1173.56,Returning,franchise store
T011295,2024-06-28,64335100,Amul Slim & Trim Milk 500ml,Dairy Products,18,100.0,1800.0,East,Wallet,16.42,VIP,Mobile App
T011296,2024-04-14,81997831,Amul Cheese Crackers 120g,Snacks & Savories,28,509.0,14252.0,East,Cash,1263.03,Family,Online Portal
T011297,2023-09-21,91980489,Amul Masala Peanuts 250g,Snacks & Savories,11,258.0,2838.0,North,Wallet,514.56,VIP,Mobile App
T011298,2024-05-10,69924743,Amul Shrikhand Mango 500g,Specialty Products,8,400.0,3200.0,West,Wallet,107.45,Returning,Offline Store
T011299,2025-03-05,54796676,Amul White Butter 500g,Ghee & Cooking Essentials,16,800.0,12800.0,South,Card,2103.84,Family,Online Portal
T011300,2025-02-27,57348568,Amul Peanut Spread Creamy 200g,Butter & Spreads,6,51.0,306.0,East,Card,34.94,Returning,Mobile App
T011301,2024-01-14,16994393,Amul Taaza Milk 1L,Dairy Products,23,100.0,2300.0,Central,UPI,397.23,Loyal,Online Portal
T011302,2024-01-05,37245757,Amul Spicy Potato Chips 200g,Snacks & Savories,12,54.0,648.0,South,Card,76.73,Business,Offline Store
T011303,2024-03-14,36576395,Amul Kool Café Can 250ml,Others,15,500.0,7500.0,South,Net Banking,875.34,Occasional,Mobile App
T011304,2025-01-23,16267619,Amul Garlic & Herbs Butter 100g,Butter & Spreads,22,50.0,1100.0,North,Cash,147.2,Family,Online Portal
T011305,2024-06-26,35651383,Amul India Twilight Tryst 150g,Chocolates,10,150.0,1500.0,East,Cash,202.77,Returning,Mobile App
T011306,2025-05-26,44564353,Amul Fresh Cream 250ml,Dairy Products,10,100.0,1000.0,East,Net Banking,81.26,Loyal,Mobile App
T011307,2025-01-15,42543602,Amul Choco Milk 200ml,Beverages (New Flavors),7,301.0,2107.0,West,Cash,202.64,First-time,Online Portal
T011308,2024-03-28,28937579,Amul Chocolate Donut 80g,Bakery Items,8,429.0,3432.0,East,Wallet,665.84,Seasonal,Offline Store
T011309,2023-08-24,11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,18,100.0,1800.0,East,Wallet,348.21,Business,Offline Store
T011310,2025-03-27,91017437,Amul Lactose-Free Milk 1L,Dairy Products,21,100.0,2100.0,Central,Wallet,375.23,New,Offline Store
T011311,2024-10-30,91017437,Amul Lactose-Free Milk 1L,Dairy Products,12,100.0,1200.0,South,UPI,53.42,Regular,Offline Store
T011312,2024-03-23,61133075,Amul Butter Croissant 80g,Bakery Items,11,187.0,2057.0,North,Cash,309.45,Seasonal,Mobile App
T011313,2024-03-21,64829395,Amul Cream Tetra Pack 250ml,UHT & Long Life,4,150.0,600.0,North,UPI,1.32,Occasional,franchise store
T011314,2024-02-13,70167474,Amul Frozen Paratha 400g,Bakery & Frozen,13,250.0,3250.0,West,Card,339.56,Seasonal,Offline Store
T011315,2025-03-27,82147020,Amul Almond Bar 40g,Chocolates,13,57.0,741.0,West,Net Banking,138.14,Business,franchise store
T011316,2025-05-15,88384214,Amul Lite Spread 250g,Butter & Spreads,13,54.0,702.0,East,Wallet,85.1,Seasonal,Offline Store
T011317,2025-06-06,58937020,Amul Chocolate Brownie 100g,Bakery Items,17,218.0,3706.0,West,Card,572.1,Family,franchise store
T011318,2024-10-22,93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,13,150.0,1950.0,East,Net Banking,117.71,VIP,franchise store
T011319,2024-02-13,33992976,Amul Probiotic Dahi 400g,Probiotic & Health Range,8,250.0,2000.0,West,Net Banking,233.66,Family,franchise store
T011320,2023-10-15,14909382,Amul Cassata Slice 120ml,Ice Creams,10,56.0,560.0,East,UPI,20.18,Loyal,franchise store
T011321,2024-07-08,92496774,Amul Cheese Slices 200g,Cheese & Cheese Products,16,357.0,5712.0,West,Wallet,983.42,Family,Mobile App
T011322,2024-02-23,14415647,Amul Kool Rose Milk 200ml,Beverages,12,120.0,1440.0,Central,Card,75.12,New,Mobile App
T011323,2024-03-27,25444452,Amul Ice Cream Cake 1kg,Others,14,500.0,7000.0,East,Net Banking,569.9,Business,Offline Store
T011324,2025-06-17,18315080,Amul Paneer 200g,Dairy Products,13,61.0,793.0,Central,UPI,108.3,Occasional,Offline Store
